Date,Open,High,Low,Close,Volume,Ex-Dividend,Split Ratio,Adj. Open,Adj. High,Adj. Low,Adj. Close,Adj. Volume
2005-05-09,228.0,228.5,225.43,226.02,11062500.0,0.0,1.0,114.35299674609006,114.6037708617613,113.06401779153984,113.35993124803191,11062500.0
2005-05-10,225.47,227.8,224.72,227.8,12678900.0,0.0,1.0,113.08407972079354,114.25268709982157,112.70791854728665,114.25268709982157,12678900.0
2005-05-11,228.9,231.98,227.93,231.29,22934600.0,0.0,1.0,114.80439015429832,116.34915870683321,114.31788836989608,116.00309042720689,22934600.0
2005-05-12,230.81,232.23,228.2,228.72,17878500.0,0.0,1.0,115.76234727616249,116.47454576466883,114.45330639235856,114.71411147265665,17878500.0
2005-05-13,229.18,231.09,227.32,229.24,14816100.0,0.0,1.0,114.94482365907422,115.90278078093839,114.01194394877716,114.97491655295477,14816100.0
2005-05-16,229.68,231.62,228.57,231.05,11351400.0,0.0,1.0,115.19559777474547,116.16860134354991,114.63887923795528,115.88271885168469,11351400.0
2005-05-17,230.56,233.45,230.2,233.13,15602100.0,0.0,1.0,115.63696021832686,117.08643460690668,115.45640285504355,116.92593917287708,15602100.0
2005-05-18,233.61,239.97,233.52,239.16,24599300.0,0.0,1.0,117.16668232392149,120.35652907525979,117.12154298310067,119.95027500787236,24599300.0
2005-05-19,240.48,241.17,238.27,239.18,19413500.0,0.0,1.0,120.61231867324446,120.95838695287078,119.50389708197754,119.96030597249921,19413500.0
2005-05-20,241.21,241.67,239.65,241.61,16310600.0,0.0,1.0,120.9784488821245,121.20916106854203,120.19603364123019,121.1790681746615,16310600.0
2005-05-23,243.16,258.1,242.71,255.45,42733800.0,0.0,1.0,121.95646793324237,129.44959850949934,121.73077122913824,128.12049569644168,42733800.0
2005-05-24,256.96,265.44,253.5,256.0,58028100.0,0.0,1.0,128.87783352576886,133.13096252755327,127.14247664532381,128.39634722368007,58028100.0
2005-05-25,252.73,260.98,250.63,260.81,36079600.0,0.0,1.0,126.75628450719009,130.89405741576573,125.70303322137084,130.8087942164375,36079600.0
2005-05-26,260.96,263.76,258.3,259.2,27066100.0,0.0,1.0,130.88402645113885,132.28836149889787,129.5499081557678,130.00130156397606,27066100.0
2005-05-27,260.48,266.05,259.25,266.0,24343800.0,0.0,1.0,130.64328330009448,133.4369069486722,130.0263789755432,133.41182953710506,24343800.0
2005-05-31,269.56,278.4,269.37,277.27,44429100.0,0.0,1.0,135.19734124068438,139.63102760575205,135.1020470767293,139.06427810433505,44429100.0
2005-06-01,283.2,292.89,282.02,288.0,70313000.0,0.0,1.0,142.03845911619607,146.8984614779049,141.44663220321192,144.44589062664008,70313000.0
2005-06-02,288.73,289.78,284.6,287.9,35912200.0,0.0,1.0,144.81202083552012,145.33864647842972,142.7406266400756,144.3957358035058,35912200.0
2005-06-03,286.79,289.3,277.41,280.26,37527000.0,0.0,1.0,143.83901726671567,145.09790332738532,139.13449485672302,140.56390731604913,37527000.0
2005-06-06,282.39,293.75,281.83,290.94,45006700.0,0.0,1.0,141.63220504880863,147.32979295685945,141.35133803925683,145.92044242678702,45006700.0
2005-06-07,297.1,299.59,290.3,293.12,48597300.0,0.0,1.0,149.00997953185683,150.25883462789963,145.59945155872782,147.0138175711137,48597300.0
2005-06-08,292.85,293.19,278.0,279.56,51350300.0,0.0,1.0,146.8783995486512,147.04892594730765,139.43040831321508,140.21282355410938,51350300.0
2005-06-09,284.72,288.5,280.56,286.31,32849300.0,0.0,1.0,142.8008124278367,144.69666474231133,140.71437178545187,143.59827411567124,32849300.0
2005-06-10,286.99,287.28,280.02,282.5,25367800.0,0.0,1.0,143.93932691298414,144.08477590007345,140.44353574052693,141.68737535425632,25367800.0
2005-06-13,279.82,284.19,276.52,282.75,25580700.0,0.0,1.0,140.34322609425843,142.53499186522515,138.68811693082816,141.81276241209196,25580700.0
2005-06-14,278.59,281.24,277.75,278.35,20163600.0,0.0,1.0,139.72632176970714,141.05542458276477,139.30502125537944,139.60595019418497,20163600.0
2005-06-15,275.0,277.3,267.43,274.8,41724400.0,0.0,1.0,137.92576361918756,139.07932455127533,134.12904350792485,137.82545397291906,41724400.0
2005-06-16,274.26,278.3,273.07,277.44,24899800.0,0.0,1.0,137.55461792799412,139.58087278261783,136.95777553269653,139.14954130366328,24899800.0
2005-06-17,279.0,280.3,275.9,280.3,20847900.0,0.0,1.0,139.93195654455758,140.58396924530282,138.3771570273958,140.58396924530282,20847900.0
2005-06-20,276.08,287.672,271.73,286.7,42007300.0,0.0,1.0,138.46743570903746,144.28138280675975,136.2857009026976,143.79387792589483,42007300.0
2005-06-21,288.18,290.3,284.97,287.84,30234300.0,0.0,1.0,144.53616930828173,145.59945155872782,142.9261994856723,144.36564290962525,30234300.0
2005-06-22,289.67,292.32,288.67,289.3,20927000.0,0.0,1.0,145.28347617298206,146.61257898603967,144.78192794163957,145.09790332738532,20927000.0
2005-06-23,288.0,294.81,286.5,289.71,28084600.0,0.0,1.0,144.44589062664008,147.8614340820825,143.69356827962633,145.30353810223573,28084600.0
2005-06-24,290.9,298.0,289.58,297.25,35506800.0,0.0,1.0,145.90038049753332,149.46137294006508,145.23833683216122,149.0852117665582,35506800.0
2005-06-27,298.9,304.47,293.86,304.1,35570100.0,0.0,1.0,149.91276634827332,152.70638999685107,147.38496326230714,152.52081715125433,35570100.0
2005-06-28,306.28,309.25,302.0,302.0,38034900.0,0.0,1.0,153.61419229558098,155.1037905426682,151.4675658654351,151.4675658654351,38034900.0
2005-06-29,302.5,304.38,292.15,292.72,36560800.0,0.0,1.0,151.71833998110634,152.66125065603023,146.52731578671143,146.8131982785767,36560800.0
2005-06-30,294.34,298.93,291.04,294.15,30158600.0,0.0,1.0,147.6257064133515,149.9278127952136,145.9705972499213,147.53041224939645,30158600.0
2005-07-01,295.04,296.24,289.22,291.25,18436700.0,0.0,1.0,147.97679017529128,148.57864805290228,145.05777946887795,146.0759223785032,18436700.0
2005-07-05,292.0,295.98,290.23,295.71,14973000.0,0.0,1.0,146.45208355201007,148.44824551275323,145.56434318253386,148.31282749029074,14973000.0
2005-07-06,297.3,297.6,291.38,291.525,15984500.0,0.0,1.0,149.11028917812533,149.26075364752808,146.14112364857772,146.21384814212237,15984500.0
2005-07-07,289.39,295.8,288.51,295.54,21322800.0,0.0,1.0,145.14304266820614,148.35796683111158,144.70168022462474,148.22756429096253,21322800.0
2005-07-08,296.25,297.5,294.05,296.23,14900200.0,0.0,1.0,148.5836635352157,149.21059882439383,147.4802574262622,148.57363257058887,14900200.0
2005-07-11,296.4,296.6,291.02,293.35,16763800.0,0.0,1.0,148.65889576991705,148.75920541618558,145.96056628529442,147.12917366432245,16763800.0
2005-07-12,293.39,294.4,290.93,291.784,11718000.0,0.0,1.0,147.14923559357615,147.65579930723206,145.9154269444736,146.34374913404008,11718000.0
2005-07-13,292.51,299.24,292.1,298.86,22852900.0,0.0,1.0,146.70787314999475,150.08329274692977,146.50223837514434,149.89270441901962,22852900.0
2005-07-14,305.34,306.75,300.07,300.89,21314000.0,0.0,1.0,153.14273695811903,153.84991996431197,150.49957777894406,150.9108473286449,21314000.0
2005-07-15,301.24,303.4,299.78,301.19,16859900.0,0.0,1.0,151.0863892096148,152.16973338931456,150.35412879185472,151.06131179804765,16859900.0
2005-07-18,300.0,301.9,297.75,299.54,12403100.0,0.0,1.0,150.46446940275007,151.4174110423008,149.33598588222947,150.23375721633255,12403100.0
2005-07-19,302.26,310.35,301.8,309.9,25217500.0,0.0,1.0,151.5979684055841,155.65549359714495,151.3672562191666,155.42979689304082,25217500.0
2005-07-20,305.57,312.6088,301.8,312.0,28592100.0,0.0,1.0,153.2580930513278,156.78839074210137,151.3672562191666,156.4830481788601,28592100.0
2005-07-21,314.05,317.8,311.21,313.94,39539200.0,0.0,1.0,157.51122205311222,159.3920279206466,156.0868250760995,157.45605174766453,39539200.0
2005-07-22,306.37,309.25,296.33,302.4,46726800.0,0.0,1.0,153.65933163640182,155.1037905426682,148.6237873937231,151.66818515797206,46726800.0
2005-07-25,302.39,303.29,294.96,295.85,19298200.0,0.0,1.0,151.66316967565865,152.11456308386693,147.93666631678386,148.38304424267872,19298200.0
2005-07-26,295.01,298.0,292.09,296.09,19614100.0,0.0,1.0,147.961743728351,149.46137294006508,146.49722289283088,148.5034158182009,19614100.0
2005-07-27,297.74,298.23,292.4,296.93,14421300.0,0.0,1.0,149.33097039991603,149.57672903327386,146.65270284454706,148.92471633252862,14421300.0
2005-07-28,297.2,297.41,293.28,293.5,11839300.0,0.0,1.0,149.06013435499108,149.16545948357302,147.09406528812846,147.20440589902384,11839300.0
2005-07-29,292.14,292.84,286.99,287.76,16709800.0,0.0,1.0,146.52230030439802,146.87338406633776,143.93932691298414,144.32551905111788,16709800.0
2005-08-01,288.48,292.5,288.1,291.6099,11313400.0,0.0,1.0,144.68663377768448,146.70285766768131,144.49604544977433,146.25642958696335,11313400.0
2005-08-02,291.6,299.52,291.12,299.19,14565800.0,0.0,1.0,146.2514642594731,150.22372625170567,146.01072110842867,150.05821533536266,14565800.0
2005-08-03,298.0,299.72,295.6,297.3,11849300.0,0.0,1.0,149.46137294006508,150.3240358979742,148.25765718484308,149.11028917812533,11849300.0
2005-08-04,295.55,299.0,295.25,297.73,10462500.0,0.0,1.0,148.23257977327594,149.96292117140757,148.0821153038732,149.32595491760262,10462500.0
2005-08-05,297.5,298.51,291.31,292.35,11867500.0,0.0,1.0,149.21059882439383,149.71716253804973,146.10601527238376,146.62762543297995,11867500.0
2005-08-08,293.6,295.65,290.49,291.25,8954600.0,0.0,1.0,147.2545607221581,148.2827345964102,145.6947457226829,146.0759223785032,8954600.0
2005-08-09,291.96,292.68,288.51,291.57,11547000.0,0.0,1.0,146.43202162275637,146.793136349323,144.70168022462474,146.2364178125328,11547000.0
2005-08-10,291.3,292.33,284.88,285.68,13744200.0,0.0,1.0,146.10099979007032,146.6175944683531,142.88106014485146,143.2822987299255,13744200.0
2005-08-11,285.89,286.58,280.62,284.05,15014700.0,0.0,1.0,143.3876238585074,143.7336921381337,140.74446467933242,142.4647751128372,15014700.0
2005-08-12,283.36,290.2,281.64,289.721,13158600.0,0.0,1.0,142.1187068332109,145.54929673559357,141.25604387530177,145.30905513278051,13158600.0
2005-08-15,289.98,292.77,283.77,284.0,16333000.0,0.0,1.0,145.43895612469822,146.8382756901438,142.3243416080613,142.43969770127006,16333000.0
2005-08-16,284.88,287.79,283.34,285.65,14204100.0,0.0,1.0,142.88106014485146,144.34056549805817,142.10867586858402,143.2672522829852,14204100.0
2005-08-17,285.51,286.57,284.0,285.1,7758800.0,0.0,1.0,143.19703553059725,143.7286766558203,142.43969770127006,142.99140075574684,7758800.0
2005-08-18,275.91,280.5,275.0,279.99,23721800.0,0.0,1.0,138.38217250970925,140.68427889157132,137.92576361918756,140.42848929358667,23721800.0
2005-08-19,280.99,281.45,279.62,280.0,11074700.0,0.0,1.0,140.93003752492916,141.16074971134668,140.24291644798993,140.43350477590008,11074700.0
2005-08-22,281.24,281.47,273.35,274.01,13612300.0,0.0,1.0,141.05542458276477,141.17078067597356,137.09820903747246,137.4292308701585,13612300.0
2005-08-23,276.16,279.74,274.12,279.58,11631700.0,0.0,1.0,138.5075595675449,140.30310223575103,137.48440117560617,140.22285451873623,11631700.0
2005-08-24,277.57,284.75,276.45,282.57,17169000.0,0.0,1.0,139.2147425737378,142.81585887477695,138.6530085546342,141.7224837304503,17169000.0
2005-08-25,282.55,284.0,279.97,282.59,8744400.0,0.0,1.0,141.71245276582346,142.43969770127006,140.41845832895982,141.73251469507713,8744400.0
2005-08-26,283.48,285.02,282.66,283.58,7503000.0,0.0,1.0,142.178892620972,142.9512768972394,141.76762307127115,142.22904744410621,7503000.0
2005-08-29,282.24,289.12,282.24,288.45,11794100.0,0.0,1.0,141.55697281410727,145.00762464574368,141.55697281410727,144.6715873307442,11794100.0
2005-08-30,287.22,289.51,285.88,287.27,9574400.0,0.0,1.0,144.05468300619293,145.20322845596723,143.38260837619399,144.07976041776004,9574400.0
2005-08-31,288.23,288.5,284.36,286.0,10057900.0,0.0,1.0,144.56124671984887,144.69666474231133,142.6202550645534,143.44279416395509,10057900.0
2005-09-01,285.91,287.5,285.0,286.25,5478700.0,0.0,1.0,143.39765482313427,144.19511651096883,142.9412459326126,143.5681812217907,5478700.0
2005-09-02,286.51,289.99,286.44,288.45,6862100.0,0.0,1.0,143.69858376193974,145.44397160701166,143.66347538574578,144.6715873307442,6862100.0
2005-09-06,289.0,289.39,286.8,287.11,8416100.0,0.0,1.0,144.94743885798258,145.14304266820614,143.84403274902908,143.99951270074527,8416100.0
2005-09-07,285.89,295.5,285.28,294.87,14984000.0,0.0,1.0,143.3876238585074,148.20750236170883,143.08167943738846,147.89152697596305,14984000.0
2005-09-08,294.83,299.28,293.36,295.39,13213300.0,0.0,1.0,147.87146504670935,150.10335467618347,147.1341891466359,148.15233205626114,13213300.0
2005-09-09,297.28,299.1,296.56,299.09,8772200.0,0.0,1.0,149.10025821349848,150.01307599454185,148.73914348693188,150.00806051222838,8772200.0
2005-09-12,301.75,311.42,301.0,309.74,20752200.0,0.0,1.0,151.34217880759945,156.19215020468144,150.96601763409257,155.34954917602604,20752200.0
2005-09-13,308.74,315.53,306.17,311.68,20579200.0,0.0,1.0,154.84800094468355,158.2535134354991,153.55902199013332,156.3225527448305,20579200.0
2005-09-14,308.73,313.28,300.3,303.0,22529000.0,0.0,1.0,154.8429854623701,157.12502991497846,150.61493387215285,151.9691140967776,22529000.0
2005-09-15,299.8,306.75,297.91,302.62,30901400.0,0.0,1.0,150.3641597564816,153.84991996431197,149.41623359924426,151.77852576886744,30901400.0
2005-09-16,304.02,304.5,299.87,300.2,15144400.0,0.0,1.0,152.4806932927469,152.72143644379133,150.39926813267556,150.56477904901857,15144400.0
2005-09-19,301.0,306.0,300.71,303.79,11512200.0,0.0,1.0,150.96601763409257,153.47375879080508,150.82056864700326,152.36533719953817,11512200.0
2005-09-20,306.15,311.3,305.23,307.91,18683200.0,0.0,1.0,153.54899102550644,156.13196441692034,153.08756665267137,154.43171591266926,18683200.0
2005-09-21,308.41,313.76,305.96,311.9,20219100.0,0.0,1.0,154.6824900283405,157.36577306602288,153.45369686155138,156.4328933557258,20219100.0
2005-09-22,311.49,319.22,310.17,311.37,25986700.0,0.0,1.0,156.2272585808754,160.10422640915294,155.5652149155033,156.1670727931143,25986700.0
2005-09-23,313.0,317.21,312.59,315.36,16950600.0,0.0,1.0,156.98459641020258,159.0961144641545,156.77896163535215,158.16825023617088,16950600.0
2005-09-26,319.5,320.95,312.56,314.28,19769000.0,0.0,1.0,160.24465991392884,160.97190484937545,156.7639151884119,157.62657814632098,19769000.0
2005-09-27,314.95,318.41,313.38,313.94,13732400.0,0.0,1.0,157.96261546132044,159.6979723417655,157.17518473811273,157.45605174766453,13732400.0
2005-09-28,314.22,315.1,305.6,306.0,15978800.0,0.0,1.0,157.59648525244046,158.03784769602186,153.27313949826808,153.47375879080508,15978800.0
2005-09-29,306.68,310.72,306.08,309.62,11216300.0,0.0,1.0,153.81481158811798,155.8410664427417,153.51388264931248,155.28936338826495,11216300.0
2005-09-30,314.22,317.5,312.29,316.46,18284200.0,0.0,1.0,157.59648525244046,159.24156345124382,156.62849716594943,158.71995329064762,18284200.0
2005-10-03,313.63,320.11,312.79,318.68,18302200.0,0.0,1.0,157.30057179594834,160.55060433504778,156.87927128162067,159.833390364228,18302200.0
2005-10-04,319.58,321.28,310.74,311.0,18270300.0,0.0,1.0,160.2847837724362,161.13741576571846,155.85109740736854,155.9814999475176,18270300.0
2005-10-05,312.69,314.9,308.0,310.71,16640100.0,0.0,1.0,156.8291164584864,157.93753804975333,154.47685525349007,155.83605096042825,16640100.0
2005-10-06,313.98,314.48,310.09,312.75,15971600.0,0.0,1.0,157.47611367691823,157.72688779258948,155.5250910569959,156.85920935236695,15971600.0
2005-10-07,314.79,316.67,310.54,312.99,13527000.0,0.0,1.0,157.88236774430567,158.82527841922956,155.75078776110004,156.97958092788917,13527000.0
2005-10-10,313.31,314.82,309.15,310.65,11133200.0,0.0,1.0,157.14007636191874,157.89741419124593,155.05363571953396,155.8059580665477,11133200.0
2005-10-11,311.16,312.65,304.86,306.1,17068100.0,0.0,1.0,156.0617476645324,156.8090545292327,152.90199380707463,153.52391361393933,17068100.0
2005-10-12,305.2,307.19,299.0,300.97,18593700.0,0.0,1.0,153.07252020573108,154.07060118610266,149.96292117140757,150.9509711871523,18593700.0
2005-10-13,302.0,302.0,290.685,297.44,21114200.0,0.0,1.0,151.4675658654351,151.4675658654351,145.79254762779468,149.18050593051328,21114200.0
2005-10-14,299.26,300.23,292.54,296.14,17021100.0,0.0,1.0,150.09332371155662,150.57982549595886,146.72291959693504,148.52849322976803,17021100.0
2005-10-17,297.5,305.2,294.56,305.0,15118200.0,0.0,1.0,149.21059882439383,153.07252020573108,147.7360470242469,152.97221055946258,15118200.0
2005-10-18,304.96,307.96,302.74,303.28,14141400.0,0.0,1.0,152.95214863020888,154.45679332423637,151.83871155662854,152.10954760155346,14141400.0
2005-10-19,304.0,309.87,303.96,308.7,14007300.0,0.0,1.0,152.47066232812008,155.41475044610056,152.45060039886636,154.82793901542982,14007300.0
2005-10-20,309.99,311.13,301.21,303.2,27795500.0,0.0,1.0,155.47493623386165,156.0467012175921,151.0713427626745,152.0694237430461,27795500.0
2005-10-21,345.8,346.43,333.0,339.9,45739000.0,0.0,1.0,173.4353783982366,173.75135378398238,167.01556103705258,170.47624383331583,45739000.0
2005-10-24,343.37,349.3,342.19,348.65,18844500.0,0.0,1.0,172.2166161960743,175.19079720793533,171.62478928309017,174.8647908575627,18844500.0
2005-10-25,345.78,347.4,342.86,346.91,13742800.0,0.0,1.0,173.42534743360972,174.2378555683846,171.96082659808965,173.99209693502678,13742800.0
2005-10-26,346.28,356.0,346.19,355.44,17797100.0,0.0,1.0,173.67612154928096,178.5511703579301,173.63098220846015,178.2703033483783,17797100.0
2005-10-27,356.6,357.09,351.68,353.06,10258500.0,0.0,1.0,178.85209929673562,179.0978579300934,176.3844819985305,177.07661855778315,10258500.0
2005-10-28,355.27,358.95,355.02,358.17,11795100.0,0.0,1.0,178.18504014905005,180.03073764039047,178.05965309121444,179.63953001994332,11795100.0
2005-10-31,360.24,374.75,359.51,372.14,28657100.0,0.0,1.0,180.6777348588223,187.95519969560198,180.31160464994227,186.64615881179805,28657100.0
2005-11-01,371.86,383.9,369.01,379.38,32679400.0,0.0,1.0,186.50572530702215,192.54436601238584,185.07631284769602,190.27736800671775,32679400.0
2005-11-02,381.7,385.0,377.17,379.68,21109600.0,0.0,1.0,191.44095990343234,193.0960690668626,189.16894641545082,190.4278324761205,21109600.0
2005-11-03,382.41,386.58,381.38,385.95,14881900.0,0.0,1.0,191.79705914768553,193.88851527238376,191.28046446940274,193.57253988663797,14881900.0
2005-11-04,389.72,391.79,385.45,390.43,17632100.0,0.0,1.0,195.46337671879922,196.50158155767818,193.32176577096672,195.81947596305238,17632100.0
2005-11-07,395.1,397.47,392.15,395.03,19163800.0,0.0,1.0,198.16170620342186,199.3503755117036,196.68213892096148,198.12659782722787,19163800.0
2005-11-08,394.25,395.59,388.58,389.9,15779200.0,0.0,1.0,197.73539020678072,198.40746483677967,194.89161173506875,195.55365540044085,15779200.0
2005-11-09,386.67,388.29,378.03,379.15,20912800.0,0.0,1.0,193.9336546132046,194.74616274797944,189.60027789440537,190.16201191350896,20912800.0
2005-11-10,378.36,391.35,377.43,391.1,18239100.0,0.0,1.0,189.7657888107484,196.28090033588748,189.29934895559987,196.15551327805187,18239100.0
2005-11-11,395.12,396.9,388.85,390.4,14113600.0,0.0,1.0,198.1717371680487,199.06449301983835,195.02702975753124,195.8044295161121,14113600.0
2005-11-14,392.12,398.22,391.53,396.97,15600100.0,0.0,1.0,196.66709247402122,199.72653668521048,196.3711790175291,199.09960139603234,15600100.0
2005-11-15,394.38,397.0,390.95,392.8,17232500.0,0.0,1.0,197.80059147685526,199.1146478429726,196.08028104335048,197.00814527133412,17232500.0
2005-11-16,396.2,398.85,394.11,398.15,17373000.0,0.0,1.0,198.7134092578986,200.04251207095623,197.66517345439277,199.69142830901646,17373000.0
2005-11-17,401.8,403.81,399.53,403.45,18405900.0,0.0,1.0,201.52207935341661,202.53019129841502,200.3835648682691,202.34963393513172,18405900.0
2005-11-18,403.62,404.5,399.85,400.21,14037100.0,0.0,1.0,202.43489713445996,202.87625957804136,200.54406030229873,200.72461766558203,14037100.0
2005-11-21,399.17,409.98,393.49,409.36,20649500.0,0.0,1.0,200.20300750498583,205.62474388579827,197.35421355096042,205.31378398236592,20649500.0
2005-11-22,408.65,417.31,406.23,416.47,19172800.0,0.0,1.0,204.95768473811273,209.30109242153878,203.7439380182639,208.8797919072111,19172800.0
2005-11-23,417.04,424.72,415.78,422.86,20149800.0,0.0,1.0,209.16567439907632,213.01756481578673,208.53372362758475,212.08468510548965,20149800.0
2005-11-25,425.78,428.75,425.3,428.62,9670500.0,0.0,1.0,213.54920594100975,215.03880418809698,213.30846278996538,214.97360291802246,9670500.0
2005-11-28,429.82,431.24,422.44,423.48,21994700.0,0.0,1.0,215.57546079563346,216.2876592841398,211.8740348483258,212.39564500892203,21994700.0
2005-11-29,424.14,426.4,402.14,403.54,42948600.0,0.0,1.0,212.72666684160805,213.8601658444421,201.69260575207304,202.39477327595256,42948600.0
2005-11-30,404.48,408.45,395.56,404.9125,31162000.0,0.0,1.0,202.8662286134145,204.85737509184423,198.3924183898394,203.08314822347015,31162000.0
2005-12-01,409.2,415.44,408.29,414.0901,19470300.0,0.0,1.0,205.2335362653511,208.3631972289283,204.77712737482943,207.68615727143907,19470300.0
2005-12-02,416.94,419.53,413.86,417.7,15071900.0,0.0,1.0,209.11551957594205,210.41452949511913,207.57075102340715,209.49669623176234,15071900.0
2005-12-05,417.0,417.5,404.28,405.85,20558200.0,0.0,1.0,209.1456124698226,209.39638658549387,202.76591896714598,203.55334969035374,20558200.0
2005-12-06,408.7,416.41,401.7,404.54,30220300.0,0.0,1.0,204.98276214967984,208.84969901333054,201.47192453028234,202.89632150729506,30220300.0
2005-12-07,406.16,406.7,399.01,404.22,23308400.0,0.0,1.0,203.70882964206993,203.97966568699485,200.12275978797103,202.73582607326546,23308400.0
2005-12-08,405.3,410.65,402.64,410.65,17802100.0,0.0,1.0,203.27749816311535,205.96078120079773,201.9433798677443,205.96078120079773,17802100.0
2005-12-09,415.0,415.78,408.56,409.2,15271500.0,0.0,1.0,208.1425160071376,208.53372362758475,204.91254539729192,205.2335362653511,15271500.0
2005-12-12,414.63,415.21,409.95,412.612,13886200.0,0.0,1.0,207.9569431615409,208.2478411357195,205.60969743885798,206.94481883069173,13886200.0
2005-12-13,413.0,418.0,411.64,417.49,16311200.0,0.0,1.0,207.1394195444526,209.64716070116512,206.4573139498268,209.39137110318043,16311200.0
2005-12-14,417.04,419.73,415.49,418.96,13247500.0,0.0,1.0,209.16567439907632,210.51483914138765,208.38827464049544,210.1286470032539,13247500.0
2005-12-15,419.11,423.14,416.5,422.53,12079500.0,0.0,1.0,210.20387923795528,212.22511861026555,208.89483835415135,211.91917418914662,12079500.0
2005-12-16,425.34,432.5,422.75,430.15,32628300.0,0.0,1.0,213.32852471921905,216.91961005563135,212.029514800042,215.74097171197647,32628300.0
2005-12-19,432.2,446.21,420.11,424.6,43829700.0,0.0,1.0,216.7691455862286,223.79583630733703,210.7054274692978,212.95737902802563,43829700.0
2005-12-20,427.86,432.2,424.67,429.74,20149200.0,0.0,1.0,214.59242626220217,216.7691455862286,212.9924874042196,215.53533693712606,20149200.0
2005-12-21,433.55,436.86,420.71,426.33,22421300.0,0.0,1.0,217.446235698541,219.10636034428467,211.00635640810327,213.82505746824813,22421300.0
2005-12-22,431.765,432.86,425.93,432.04,15078100.0,0.0,1.0,216.5509721055946,217.10016741891468,213.62443817571113,216.68889786921383,15078100.0
2005-12-23,432.15,432.5,428.78,430.93,9181000.0,0.0,1.0,216.74406817466146,216.91961005563135,215.05385063503724,216.13217933242365,9181000.0
2005-12-27,431.86,431.86,422.76,424.64,13392100.0,0.0,1.0,216.59861918757218,216.59861918757218,212.0345302823554,212.9774409572793,13392100.0
2005-12-28,424.12,427.78,421.26,426.69,14221500.0,0.0,1.0,212.7166358769812,214.55230240369474,211.28220793534166,214.00561483153143,14221500.0
2005-12-29,427.98,428.73,419.17,420.15,13877700.0,0.0,1.0,214.65261204996327,215.02877322347015,210.23397213183586,210.72548939855147,13877700.0
2005-12-30,417.27,418.21,413.74,414.86,15159000.0,0.0,1.0,209.28103049228508,209.75248582974703,207.51056523564606,208.07229925474965,15159000.0
